_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_KLEINGARTENANLAGEN_1815;004180;101 Gartenbauverein Finkenwerder;Finkenwerder Westerdeich;Finkenwerder Westerdeich;60;Dauerkleingärten;Hamburg-Mitte;Finkenwerder;141;107;01.10.2025;0,4541;;FHH;Stadtgrün;POLYGON ((556244.232900 5931379.809500,556221.211100 5931334.109200,556216.211200 5931336.628300,556148.766500 5931370.608100,556057.498700 5931411.980200,556161.038500 5931394.896000,556244.232900 5931379.809500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1816;006531;;Querkamp - Zürner Weg;Querkamp - Zürner Weg;65;Grün an Kleingärten;Hamburg-Mitte;Horn;129;110;01.10.2025;0,0173;;FHH;;POLYGON ((572958.331600 5934612.756400,572956.903900 5934611.060700,572956.863900 5934611.072000,572897.564300 5934627.835100,572915.007500 5934634.833600,572914.991400 5934634.795600,572911.257900 5934625.968100,572958.331600 5934612.756400));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1817;006532;;Legienstraße - Querkamp;Legienstraße - Querkamp;65;Grün an Kleingärten;Hamburg-Mitte;Horn;129;110;01.10.2025;0,1329;;FHH;;POLYGON ((573158.044600 5934552.060500,573157.087000 5934548.768000,573102.883900 5934565.025100,573064.280700 5934576.603400,573049.900600 5934581.096000,573000.171000 5934596.773000,572968.622000 5934606.238000,572970.157100 5934608.062500,572972.705500 5934611.221600,572974.331400 5934613.328400,572975.220000 5934614.512000,573067.157400 5934586.711600,573067.262000 5934586.680000,573065.444900 5934580.095900,573104.057600 5934568.405500,573158.044600 5934552.060500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_2007;004594;323 Tarpenbek;Julius-Vosseler-Straße;Julius-Vosseler-Straße III;60;Dauerkleingärten;Eimsbüttel;Lokstedt;317;0;01.10.2025;0,5379;;FHH;AGV;POLYGON ((563155.366000 5939346.396000,563146.038000 5939334.079000,563146.546900 5939334.147500,563146.331800 5939333.863400,563117.224800 5939329.949400,563108.415800 5939330.793400,563108.196000 5939330.814500,563108.122000 5939331.009000,563105.184300 5939338.528800,563105.002200 5939338.572800,563105.308800 5939338.746400,563095.801800 5939363.078400,563142.052800 5939364.573400,563132.479800 5939412.038400,563154.522800 5939416.459400,563161.327800 5939417.228400,563176.012100 5939483.810700,563184.904000 5939475.166000,563193.065000 5939468.441000,563192.418000 5939459.889000,563191.646000 5939434.955000,563191.048000 5939428.515000,563187.172000 5939416.734000,563186.124000 5939405.297000,563180.214000 5939388.512000,563175.002000 5939377.433000,563164.643000 5939359.669000,563155.366000 5939346.396000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_2008;004595;309 Gartenbauverein Horst Niendorf;Papenreye - Haldenstieg;Papenreye - Haldenstieg;60;Dauerkleingärten;Eimsbüttel;Niendorf;318;0;01.10.2025;2,6778;;FHH;AGV;POLYGON ((563839.409700 5941071.151500,563833.865000 5941067.921600,563830.065000 5941065.708000,563813.650000 5941052.846000,563801.400000 5941035.467000,563790.822000 5941014.572000,563784.410900 5941006.828300,563784.268500 5941004.711600,563784.119500 5941004.506200,563784.101000 5941004.290000,563767.141000 5940980.909000,563751.211000 5940970.516000,563750.345800 5940971.301100,563741.326000 5940979.486000,563732.063000 5940980.447000,563720.873600 5940986.647700,563711.798000 5940991.677000,563708.588100 5940994.465900,563682.349600 5941017.262400,563677.761200 5941021.248800,563670.688800 5941027.359700,563668.926100 5941028.770500,563663.211900 5941033.343700,563657.109000 5941038.228000,563660.500000 5941043.497000,563637.712100 5941067.238700,563618.464900 5941087.162400,563611.577000 5941094.283000,563611.576200 5941094.290100,563613.764000 5941096.943000,563666.829600 5941147.475100,563699.941000 5941179.005700,563700.270000 5941179.319000,563689.342000 5941190.350000,563694.712000 5941194.612000,563703.494000 5941193.016000,563715.901000 5941182.312000,563717.968000 5941184.337000,563720.613000 5941184.573000,563736.249000 5941180.148000,563766.779000 5941150.510000,563767.961000 5941151.433000,563790.542000 5941135.311000,563785.049000 5941130.339000,563838.198000 5941071.672000,563839.414000 5941071.154000,563839.409700 5941071.151500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1818;006357;459 Diekmoor II;Weg Nr. 396;Weg Nr. 396;61;Kleingärten;Hamburg-Nord;Langenhorn;432;0;01.10.2025;0,3757;;FHH;Tiefbau;POLYGON ((567242.526000 5946477.597000,567245.652600 5946483.634100,567249.659900 5946492.285100,567252.101000 5946497.555000,567255.220500 5946509.814900,567262.057200 5946536.683500,567265.124000 5946548.736000,567266.414400 5946556.820200,567268.076900 5946567.235000,567271.338200 5946592.643800,567274.767800 5946620.766600,567277.159900 5946640.108500,567278.367000 5946654.425000,567277.703100 5946674.684000,567277.437000 5946682.804000,567276.259600 5946687.379200,567274.448800 5946694.415900,567268.054000 5946719.266000,567262.902000 5946739.228000,567258.154400 5946755.120700,567256.243000 5946761.147000,567255.365000 5946762.980000,567253.063000 5946766.323000,567259.612000 5946774.568000,567349.942000 5946747.014000,567363.648800 5946770.274300,567364.041100 5946772.687700,567364.485700 5946774.703300,567364.613400 5946774.602000,567364.583100 5946774.466000,567373.011000 5946767.630300,567371.815000 5946762.703000,567371.804600 5946762.660300,567371.800800 5946762.660000,567371.514100 5946762.637600,567371.509000 5946762.637200,567371.224400 5946762.607300,567371.218900 5946762.606700,567370.935500 5946762.569400,567370.925500 5946762.567900,567370.647800 5946762.523900,567370.631800 5946762.521000,567370.361400 5946762.470700,567370.346800 5946762.467700,567370.076500 5946762.410000,567370.061500 5946762.406500,567369.793200 5946762.341700,567369.779800 5946762.338200,567369.512000 5946762.266000,567369.494900 5946762.261000,567369.232700 5946762.182800,567369.220500 5946762.178900,567368.955900 5946762.092300,567368.941600 5946762.087300,567368.681500 5946761.994500,567368.666900 5946761.989000,567368.409800 5946761.889400,567368.398700 5946761.884900,567368.141000 5946761.777200,567368.129600 5946761.772200,567367.875200 5946761.657900,567367.865600 5946761.653400,567367.612600 5946761.531600,567367.605000 5946761.527800,567367.353600 5946761.398400,567367.345100 5946761.393900,567367.098100 5946761.258400,567367.087900 5946761.252600,567366.846400 5946761.111700,567366.835000 5946761.104800,567366.598700 5946760.958300,567366.592900 5946760.954700,567366.355200 5946760.798500,567366.348800 5946760.794200,567366.115100 5946760.631700,567365.880100 5946760.459000,567365.650600 5946760.280800,567365.425700 5946760.096400,567365.205400 5946759.905800,567364.990200 5946759.709500,567364.780200 5946759.507500,567364.575800 5946759.300000,567364.376800 5946759.087200,567364.183600 5946758.869200,567363.996300 5946758.646100,567363.814800 5946758.418100,567363.639500 5946758.185500,567363.470400 5946757.948200,567363.307600 5946757.706600,567363.231800 5946757.591000,567363.202000 5946757.546400,567363.098200 5946757.384900,567362.997300 5946757.221700,567362.899300 5946757.056600,567362.804100 5946756.890000,567362.711900 5946756.721700,567362.622600 5946756.551800,567362.536300 5946756.380500,567362.452900 5946756.207500,567362.372700 5946756.033200,567362.295500 5946755.857500,567362.221400 5946755.680500,567362.150200 5946755.502100,567362.082400 5946755.322700,567362.017600 5946755.142100,567361.956000 5946754.960300,567361.901300 5946754.789200,567360.502800 5946750.140700,567355.851100 5946735.264000,567342.018100 5946740.097700,567268.462000 5946765.800000,567266.357500 5946763.650300,567264.266000 5946761.516000,567269.866600 5946746.499000,567273.126100 5946734.047000,567277.735000 5946718.978000,567277.740000 5946718.957700,567282.142200 5946700.856500,567282.146300 5946700.835100,567284.713000 5946690.281000,567285.832100 5946684.829600,567286.377100 5946682.172000,567286.483400 5946681.316800,567287.270000 5946674.979000,567287.475000 5946667.808000,567287.190200 5946656.643800,567285.862300 5946639.624800,567285.832100 5946639.271000,567285.815700 5946639.060300,567285.815400 5946639.056700,567284.607000 5946623.581000,567278.326800 5946585.438200,567277.779600 5946582.585500,567265.964100 5946522.643000,567258.707100 5946493.575000,567251.626300 5946479.577100,567250.002500 5946476.409600,567250.019300 5946476.400400,567249.890100 5946476.145000,567254.603100 5946473.631000,567250.364100 5946465.595000,567244.757000 5946454.965000,567237.243600 5946457.620400,567230.828800 5946460.809200,567233.672900 5946464.890400,567233.787100 5946465.055000,567235.102100 5946466.929000,567242.526000 5946477.597000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1819;006358;459 Diekmoor II;Weg Nr. 396;Weg Nr. 396;61;Kleingärten;Hamburg-Nord;Langenhorn;432;0;01.10.2025;0,0044;;FHH;Stadtgrün;POLYGON ((567341.754900 5947091.427800,567337.836000 5947092.318000,567336.492800 5947103.974000,567338.726700 5947102.876600,567341.626600 5947099.106300,567341.754900 5947091.427800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1820;006350;463 Gartenpark Krohnstieg Laubenpieper;Krohnstieg - Jugendparkweg;Krohnstieg - Jugendparkweg;60;Dauerkleingärten;Hamburg-Nord;Langenhorn;432;0;01.10.2025;0,0760;;FHH;AGV;POLYGON ((566221.625500 5944661.631900,566201.450000 5944662.754000,566194.059000 5944663.161000,566193.363000 5944671.355000,566193.282000 5944672.310000,566193.035000 5944675.209000,566192.976000 5944675.897000,566192.194000 5944685.101000,566190.223000 5944689.701000,566191.653000 5944689.972000,566219.448000 5944687.149000,566224.698000 5944661.461000,566221.625500 5944661.631900));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1821;006283;;Hummelsbüttler Hauptstraße;Hummelsbüttler Hauptstraße;65;Grün an Kleingärten;Wandsbek;Hummelsbüttel;520;0;01.10.2025;0,0872;;FHH;Stadtgrün / AGV;POLYGON ((568165.460000 5943798.487000,568165.734000 5943799.704200,568167.140100 5943805.949800,568167.841000 5943809.063000,568167.980300 5943810.426300,568168.428300 5943814.809900,568225.525500 5943816.667100,568225.875600 5943816.678600,568225.898100 5943816.679100,568225.929600 5943816.357200,568226.417700 5943811.365300,568227.149000 5943803.886000,568214.154000 5943803.550000,568196.585000 5943800.549000,568172.054000 5943798.451000,568165.460000 5943798.487000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1822;006284;;Hummelsbüttler Hauptstraße;Hummelsbüttler Hauptstraße;65;Grün an Kleingärten;Wandsbek;Hummelsbüttel;520;0;01.10.2025;0,0305;;FHH;Stadtgrün / AGV;POLYGON ((568159.179000 5943798.520000,568136.609000 5943798.642900,568136.761800 5943798.914800,568138.517400 5943802.110500,568140.217000 5943805.336300,568141.859900 5943808.591400,568142.664000 5943810.255800,568143.446000 5943811.874600,568144.201900 5943813.512000,568144.440900 5943814.029700,568160.826800 5943814.562600,568160.839500 5943814.563000,568159.515000 5943799.447000,568159.179000 5943798.520000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1823;006285;;Hummelsbüttler Hauptstraße;Hummelsbüttler Hauptstraße;65;Grün an Kleingärten;Wandsbek;Hummelsbüttel;520;0;01.10.2025;0,0114;;FHH;Stadtgrün;POLYGON ((568165.460000 5943798.487000,568159.179000 5943798.520000,568159.515000 5943799.447000,568160.839500 5943814.563000,568168.240300 5943814.803800,568168.428300 5943814.809900,568167.980300 5943810.426300,568167.841000 5943809.063000,568167.140100 5943805.949800,568165.734000 5943799.704200,568165.460000 5943798.487000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1824;006275;;Pezolddamm;Pezolddamm II;65;Grün an Kleingärten;Wandsbek;Bramfeld;515;0;01.10.2025;0,0125;;FHH;Privat;POLYGON ((574078.498000 5942922.402200,574088.444000 5942952.524000,574091.196000 5942953.460000,574085.609000 5942928.828000,574079.833000 5942918.519000,574078.498000 5942922.402200));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1825;006276;;Pezolddamm;Pezolddamm II;65;Grün an Kleingärten;Wandsbek;Bramfeld;515;0;01.10.2025;0,0012;;FHH;Privat;POLYGON ((574072.368100 5942903.837000,574076.905200 5942917.581200,574078.933000 5942916.912000,574073.783000 5942907.722500,574072.368100 5942903.837000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1826;006345;584 Am Heidredder;Heidredder;Heidredder;60;Dauerkleingärten;Wandsbek;Bergstedt;524;0;01.10.2025;0,0044;;FHH;Tiefbau;POLYGON ((575242.831000 5947670.322600,575236.824000 5947670.809200,575237.451000 5947678.255000,575243.301000 5947677.775000,575242.831000 5947670.322600));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1827;006279;;Berner Heerweg - Busbrookhöhe;Berner Heerweg - Busbrookhöhe;65;Grün an Kleingärten;Wandsbek;Farmsen-Berne;514;0;01.10.2025;0,5074;;FHH;Stadtgrün;POLYGON ((574484.945900 5941384.245300,574492.687000 5941377.048000,574495.964600 5941381.755800,574499.294600 5941379.385400,574491.443700 5941370.694200,574490.572900 5941369.730200,574489.864000 5941368.945400,574482.492900 5941373.947600,574463.600700 5941356.133400,574431.752700 5941325.902500,574414.478600 5941308.087600,574389.377200 5941282.714900,574364.545600 5941257.342400,574389.594000 5941240.337900,574387.428700 5941237.430200,574374.705400 5941220.345700,574372.122100 5941216.858500,574348.412200 5941184.854700,574347.630400 5941183.802800,574342.358000 5941204.249000,574343.144000 5941207.780600,574346.826100 5941207.004100,574346.831400 5941207.007200,574348.346300 5941207.880300,574353.499000 5941210.846000,574353.855000 5941212.811000,574354.023400 5941215.021200,574354.711600 5941224.051100,574355.216700 5941230.678500,574355.734000 5941237.467000,574355.110500 5941248.602700,574354.653100 5941256.770800,574354.209300 5941264.697100,574353.856000 5941271.007000,574353.210500 5941279.010000,574352.488200 5941287.964800,574351.968000 5941294.415000,574351.401100 5941304.418700,574351.114000 5941309.484000,574352.419500 5941335.599800,574353.254200 5941330.731900,574356.022500 5941316.277100,574359.406000 5941304.590300,574362.174200 5941292.595900,574362.482200 5941282.139200,574363.097600 5941269.837300,574383.395500 5941288.290700,574404.923500 5941307.051800,574401.232600 5941314.432900,574395.696400 5941326.119800,574392.313100 5941333.500800,574388.314500 5941345.495200,574388.313600 5941375.635200,574388.620900 5941382.708900,574389.543400 5941390.090100,574391.080900 5941397.163800,574394.156000 5941410.696200,574397.846500 5941421.767800,574401.844600 5941432.531900,574401.229500 5941433.147000,574387.389600 5941440.527500,574373.612500 5941442.567700,574377.219400 5941451.087400,574382.932000 5941464.582000,574421.933000 5941438.448000,574422.176100 5941437.974100,574411.745100 5941423.452200,574411.089300 5941422.577900,574404.968700 5941402.685200,574413.713100 5941396.783200,574400.160100 5941382.136400,574400.160300 5941374.922500,574400.816400 5941369.020200,574401.035100 5941365.522600,574401.253700 5941362.899400,574404.532900 5941357.871600,574407.374900 5941354.592700,574400.379800 5941347.597200,574397.975300 5941344.973900,574396.882300 5941342.132000,574398.194100 5941337.322800,574404.315300 5941326.611400,574407.375900 5941320.927700,574408.906200 5941317.867400,574411.529500 5941316.555800,574414.152800 5941316.993100,574424.645400 5941326.830600,574444.756200 5941345.193800,574460.931300 5941359.621400,574474.264700 5941373.174600,574484.945900 5941384.245300),(574360.699000 5941225.127100,574369.954100 5941218.415000,574377.203600 5941228.489500,574373.026400 5941231.342100,574372.618800 5941231.647600,574373.943200 5941233.379600,574378.324200 5941230.425200,574384.597400 5941239.320500,574371.192000 5941249.170900,574359.883700 5941234.194500,574364.672200 5941230.628800,574360.699000 5941225.127100));EPSG:25832
